ID,YEAR/MONTH/DAY,ELEMENT,DATA VALUE,M-FLAG,Q-FLAG,S-FLAG,OBS-TIME
US1CAHM0030,20240108,PRCP,3,,,N,800.0
US1CAHM0031,20240108,PRCP,3,,,N,800.0
US1CAHM0035,20240108,PRCP,0,,,N,800.0
US1CAHM0035,20240108,SNOW,0,,,N,800.0
US1CAHM0038,20240108,PRCP,0,,,N,700.0
US1CAHM0038,20240108,SNOW,0,,,N,700.0
US1CAHM0041,20240108,PRCP,0,T,,N,700.0
US1CAHM0041,20240108,SNOW,0,,,N,700.0
US1CAHM0041,20240108,SNWD,0,,,N,700.0
US1CAHM0041,20240108,WESD,0,,,N,700.0
US1CAHM0041,20240108,WESF,0,,,N,700.0
US1CAHM0046,20240108,PRCP,3,,,N,700.0
US1CAHM0060,20240108,PRCP,0,T,,N,700.0
US1CAHM0063,20240108,PRCP,0,,,N,800.0
US1CAHM0063,20240108,SNOW,0,,,N,800.0
US1CAHM0065,20240108,PRCP,5,,,N,900.0
US1CAHM0066,20240108,PRCP,5,,,N,800.0
US1CAHM0070,20240108,PRCP,3,,,N,800.0
US1CAHM0073,20240108,PRCP,0,T,,N,800.0
US1CAHM0073,20240108,SNOW,0,,,N,800.0
US1CAHM0078,20240108,PRCP,5,,,N,700.0
US1CAHM0084,20240108,PRCP,3,,,N,930.0
US1CAHM0086,20240108,PRCP,0,,,N,600.0
US1CAHM0086,20240108,SNOW,0,,,N,600.0
US1CAHM0087,20240108,PRCP,0,T,,N,700.0
US1CAHM0088,20240108,PRCP,5,,,N,800.0
US1CAHM0091,20240108,PRCP,5,,,N,800.0
US1CAHM0092,20240108,PRCP,3,,,N,700.0
US1CAHM0093,20240108,PRCP,0,,,N,700.0
US1CAHM0093,20240108,SNOW,0,,,N,700.0
US1CAHM0094,20240108,PRCP,0,,,N,800.0
US1CAHM0094,20240108,SNOW,0,,,N,800.0
US1CAHM0094,20240108,SNWD,0,,,N,800.0
US1CAHM0094,20240108,WESD,0,,,N,800.0
US1CAHM0094,20240108,WESF,0,,,N,800.0
US1CAHM0095,20240108,PRCP,3,,,N,800.0
US1CAHM0097,20240108,PRCP,5,,,N,700.0
US1CAHM0098,20240108,PRCP,0,,,N,800.0
US1CAHM0098,20240108,SNOW,0,,,N,800.0
US1CAHM0102,20240108,PRCP,0,T,,N,740.0
US1CAHM0111,20240108,PRCP,0,T,,N,800.0
US1CAHM0115,20240108,DAPR,2,,,N,900.0
US1CAHM0115,20240108,MDPR,157,,,N,900.0
US1CAHM0117,20240108,PRCP,5,,,N,800.0
US1CAHM0118,20240108,PRCP,5,,,N,700.0
US1CAHM0118,20240108,SNOW,0,,,N,700.0
US1CAHM0119,20240108,PRCP,0,T,,N,800.0
US1CAHM0125,20240108,PRCP,0,,,N,930.0
US1CAHM0125,20240108,SNOW,0,,,N,930.0
US1CAHM0126,20240108,PRCP,5,,,N,700.0
US1CAHM0127,20240108,PRCP,0,,,N,800.0
US1CAHM0127,20240108,SNOW,0,,,N,800.0
US1CAHM0128,20240108,PRCP,3,,,N,659.0
US1CAHM0138,20240108,PRCP,0,,,N,745.0
US1CAHM0138,20240108,SNOW,0,,,N,745.0
US1CAHM0139,20240108,PRCP,3,,,N,800.0
US1CAHM0142,20240108,PRCP,5,,,N,800.0
US1CAHM0145,20240108,PRCP,0,,,N,800.0
US1CAHM0145,20240108,SNOW,0,,,N,800.0
US1CAHM0147,20240108,PRCP,0,T,,N,800.0
US1CAHM0148,20240108,DAPR,2,,,N,700.0
US1CAHM0148,20240108,MDPR,8,,,N,700.0
US1CAHM0149,20240108,PRCP,0,,,N,900.0
US1CAHM0149,20240108,SNOW,0,,,N,900.0
US1CAHM0150,20240108,PRCP,0,,,N,745.0
US1CAHM0150,20240108,SNOW,0,,,N,745.0
US1CAHM0157,20240108,PRCP,3,,,N,839.0
US1CAHM0159,20240108,PRCP,3,,,N,800.0
US1CAHM0161,20240108,PRCP,10,,,N,700.0
US1CAIN0012,20240108,PRCP,0,,,N,700.0
US1CAIN0012,20240108,SNOW,0,,,N,700.0
US1CAIN0013,20240108,PRCP,0,,,N,700.0
US1CAIN0013,20240108,SNOW,0,,,N,700.0
US1CAKG0003,20240108,PRCP,0,,,N,700.0
US1CAKG0003,20240108,SNOW,0,,,N,700.0
US1CAKN0001,20240108,PRCP,0,,,N,700.0
US1CAKN0001,20240108,SNOW,0,,,N,700.0
US1CAKN0001,20240108,SNWD,0,T,,N,700.0
US1CAKN0001,20240108,WESD,0,T,,N,700.0
US1CAKN0001,20240108,WESF,0,,,N,700.0
US1CAKN0013,20240108,PRCP,0,,,N,800.0
US1CAKN0013,20240108,SNOW,0,,,N,800.0
US1CAKN0017,20240108,PRCP,0,,,N,700.0
US1CAKN0017,20240108,SNOW,0,,,N,700.0
US1CAKN0022,20240108,PRCP,0,,,N,700.0
US1CAKN0022,20240108,SNOW,0,,,N,700.0
US1CAKN0026,20240108,PRCP,33,,,N,700.0
US1CAKN0031,20240108,PRCP,3,,,N,800.0
US1CALA0001,20240108,PRCP,0,,,N,800.0
US1CALA0001,20240108,SNOW,0,,,N,800.0
US1CALA0001,20240108,WESF,0,,,N,800.0
US1CALA0010,20240108,PRCP,0,,,N,700.0
US1CALA0010,20240108,SNOW,0,,,N,700.0
US1CALA0014,20240108,PRCP,0,,,N,700.0
US1CALA0014,20240108,SNOW,0,,,N,700.0
US1CALA0021,20240108,PRCP,0,,,N,800.0
US1CALA0021,20240108,SNOW,0,,,N,800.0
US1CALA0036,20240108,PRCP,0,,,N,1800.0
US1CALA0036,20240108,SNOW,0,,,N,1800.0
US1CALA0043,20240108,PRCP,0,,,N,700.0
US1CALA0043,20240108,SNOW,0,,,N,700.0
US1CALA0048,20240108,PRCP,0,,,N,732.0
US1CALA0048,20240108,SNOW,0,,,N,732.0
US1CALA0064,20240108,PRCP,0,,,N,700.0
US1CALA0064,20240108,SNOW,0,,,N,700.0
US1CALA0068,20240108,PRCP,0,,,N,700.0
US1CALA0068,20240108,SNOW,0,,,N,700.0
US1CALA0081,20240108,PRCP,0,,,N,700.0
US1CALA0081,20240108,SNOW,0,,,N,700.0
US1CALA0083,20240108,PRCP,0,,,N,600.0
US1CALA0083,20240108,SNOW,0,,,N,600.0
US1CALA0089,20240108,PRCP,0,,,N,700.0
US1CALA0089,20240108,SNOW,0,,,N,700.0
US1CALA0090,20240108,PRCP,0,,,N,700.0
US1CALA0090,20240108,SNOW,0,,,N,700.0
US1CALA0092,20240108,PRCP,0,,,N,700.0
US1CALA0092,20240108,SNOW,0,,,N,700.0
US1CALA0096,20240108,PRCP,0,,,N,640.0
US1CALA0096,20240108,SNOW,0,,,N,640.0
US1CALA0113,20240108,PRCP,0,,,N,800.0
US1CALA0113,20240108,SNOW,0,,,N,800.0
US1CALA0120,20240108,PRCP,0,,,N,700.0
US1CALA0120,20240108,SNOW,0,,,N,700.0
US1CALA0123,20240108,PRCP,0,,L,N,800.0
US1CALA0123,20240108,SNOW,0,,,N,800.0
US1CALA0129,20240108,PRCP,0,,,N,700.0
US1CALA0129,20240108,SNOW,0,,,N,700.0
US1CALA0132,20240108,PRCP,0,,,N,700.0
US1CALA0132,20240108,SNOW,0,,,N,700.0
US1CALK0009,20240108,PRCP,5,,,N,700.0
US1CALK0017,20240108,DAPR,4,,,N,700.0
US1CALK0017,20240108,MDPR,56,,,N,700.0
US1CALK0018,20240108,PRCP,0,,,N,700.0
US1CALK0018,20240108,SNOW,0,,,N,700.0
US1CALK0019,20240108,PRCP,0,,,N,700.0
US1CALK0019,20240108,SNOW,0,,,N,700.0
US1CALK0020,20240108,PRCP,0,,,N,734.0
US1CALK0020,20240108,SNOW,0,,,N,734.0
US1CALK0021,20240108,PRCP,5,,,N,700.0
US1CALK0022,20240108,PRCP,0,,,N,700.0
US1CALK0022,20240108,SNOW,0,,,N,700.0
US1CALS0001,20240108,PRCP,0,T,,N,700.0
US1CALS0001,20240108,SNOW,0,T,,N,700.0
US1CALS0001,20240108,SNWD,64,,,N,700.0
US1CALS0002,20240108,PRCP,0,,,N,1700.0
US1CALS0002,20240108,SNOW,0,,,N,1700.0
US1CAMA0002,20240108,PRCP,0,,,N,600.0
US1CAMA0002,20240108,SNOW,0,,,N,600.0
US1CAMA0003,20240108,PRCP,0,,,N,800.0
US1CAMA0003,20240108,SNOW,0,,,N,800.0
US1CAMA0004,20240108,PRCP,0,,,N,700.0
US1CAMA0004,20240108,SNOW,0,,,N,700.0
US1CAMA0004,20240108,SNWD,13,,,N,700.0
US1CAMA0007,20240108,PRCP,0,,,N,800.0
US1CAMA0007,20240108,SNOW,0,,,N,800.0
US1CAMA0008,20240108,PRCP,0,,,N,700.0
US1CAMA0008,20240108,SNOW,0,,,N,700.0
US1CAMA0009,20240108,PRCP,0,,,N,700.0
US1CAMA0009,20240108,SNOW,0,,,N,700.0
US1CAMA0012,20240108,PRCP,0,,,N,700.0
US1CAMA0012,20240108,SNOW,0,,,N,700.0
US1CAMA0017,20240108,PRCP,10,,,N,900.0
US1CAMA0017,20240108,SNOW,0,,,N,900.0
US1CAMA0019,20240108,PRCP,0,,,N,700.0
US1CAMA0019,20240108,SNOW,0,,,N,700.0
US1CAMD0001,20240108,PRCP,0,,,N,700.0
US1CAMD0001,20240108,SNOW,0,,,N,700.0
US1CAMD0003,20240108,PRCP,0,,,N,900.0
US1CAMD0003,20240108,SNOW,0,,,N,900.0
US1CAMD0007,20240108,PRCP,0,,,N,700.0
US1CAMD0007,20240108,SNOW,0,,,N,700.0
US1CAMD0014,20240108,PRCP,0,,,N,700.0
US1CAMD0014,20240108,SNOW,0,,,N,700.0
US1CAMD0017,20240108,PRCP,0,,,N,630.0
US1CAMD0017,20240108,SNOW,0,,,N,630.0
US1CAMD0026,20240108,PRCP,0,,,N,700.0
US1CAMD0026,20240108,SNOW,0,,,N,700.0
US1CAMD0037,20240108,DAPR,2,,,N,700.0
US1CAMD0037,20240108,MDPR,114,,,N,700.0
US1CAMD0039,20240108,PRCP,3,,,N,700.0
US1CAMD0042,20240108,PRCP,0,,,N,700.0
US1CAMD0042,20240108,SNOW,0,,,N,700.0
US1CAMD0042,20240108,WESF,0,,,N,700.0
US1CAMD0045,20240108,PRCP,0,,,N,635.0
US1CAMD0045,20240108,SNOW,0,,,N,635.0
US1CAMD0046,20240108,PRCP,3,,,N,852.0
US1CAMD0050,20240108,PRCP,0,,,N,700.0
US1CAMD0050,20240108,SNOW,0,,,N,700.0
US1CAMD0056,20240108,PRCP,0,,,N,830.0
US1CAMD0056,20240108,SNOW,0,,,N,830.0
US1CAMD0057,20240108,PRCP,0,,,N,1700.0
US1CAMD0057,20240108,SNOW,0,,,N,1700.0
US1CAMD0057,20240108,WESF,0,,,N,1700.0
US1CAMN0004,20240108,PRCP,0,,,N,700.0
US1CAMN0004,20240108,SNOW,0,,,N,700.0
US1CAMN0006,20240108,PRCP,0,,,N,700.0
US1CAMN0006,20240108,SNOW,0,,,N,700.0
US1CAMP0001,20240108,PRCP,0,,,N,700.0
US1CAMP0001,20240108,SNOW,0,,,N,700.0
US1CAMP0002,20240108,PRCP,0,T,,N,700.0
US1CAMP0002,20240108,SNWD,0,T,,N,700.0
US1CAMR0005,20240108,PRCP,0,,,N,730.0
US1CAMR0005,20240108,SNOW,0,,,N,730.0
US1CAMR0009,20240108,PRCP,0,,,N,700.0
US1CAMR0009,20240108,SNOW,0,,,N,700.0
US1CAMR0013,20240108,PRCP,0,,,N,700.0
US1CAMR0013,20240108,SNOW,0,,,N,700.0
US1CAMR0016,20240108,PRCP,0,,,N,700.0
US1CAMR0016,20240108,SNOW,0,,,N,700.0
US1CAMR0024,20240108,PRCP,0,,,N,800.0
US1CAMR0024,20240108,SNOW,0,,,N,800.0
US1CAMR0025,20240108,PRCP,0,,,N,800.0
US1CAMR0025,20240108,SNOW,0,,,N,800.0
US1CAMR0026,20240108,PRCP,0,T,,N,700.0
US1CAMR0030,20240108,PRCP,0,,,N,2200.0
US1CAMR0030,20240108,SNOW,0,,,N,2200.0
US1CAMR0032,20240108,PRCP,0,,,N,700.0
US1CAMR0032,20240108,SNOW,0,,,N,700.0
US1CAMR0058,20240108,PRCP,0,,,N,700.0
US1CAMR0058,20240108,SNOW,0,,,N,700.0
US1CAMR0060,20240108,PRCP,0,,,N,830.0
US1CAMR0060,20240108,SNOW,0,,,N,830.0
US1CAMT0003,20240108,PRCP,0,,,N,700.0
US1CAMT0003,20240108,SNOW,0,,,N,700.0
US1CAMT0006,20240108,PRCP,0,,,N,700.0
US1CAMT0006,20240108,SNOW,0,,,N,700.0
US1CAMT0020,20240108,PRCP,0,,,N,800.0
US1CAMT0020,20240108,SNOW,0,,,N,800.0
US1CAMT0033,20240108,PRCP,0,,,N,930.0
US1CAMT0033,20240108,SNOW,0,,,N,930.0
US1CAMT0041,20240108,PRCP,0,,,N,1800.0
US1CAMT0041,20240108,SNOW,0,,,N,1800.0
US1CAMT0048,20240108,PRCP,0,,,N,645.0
US1CAMT0048,20240108,SNOW,0,,,N,645.0
US1CANP0003,20240108,PRCP,0,,,N,700.0
US1CANP0003,20240108,SNOW,0,,,N,700.0
US1CANV0001,20240108,PRCP,0,,,N,700.0
US1CANV0001,20240108,SNOW,0,,,N,700.0
US1CANV0014,20240108,PRCP,0,,,N,700.0
US1CANV0014,20240108,SNOW,0,,,N,700.0
US1CANV0035,20240108,PRCP,0,,,N,700.0
US1CANV0035,20240108,SNOW,0,,,N,700.0
US1CANV0035,20240108,SNWD,13,,,N,700.0
US1CANV0036,20240108,PRCP,0,,,N,700.0
US1CANV0036,20240108,SNOW,0,,,N,700.0
US1CANV0041,20240108,PRCP,0,,,N,700.0
US1CANV0041,20240108,SNOW,0,,,N,700.0
US1CANV0047,20240108,PRCP,0,,,N,655.0
US1CANV0047,20240108,SNOW,0,,,N,655.0
US1CANV0050,20240108,PRCP,0,,,N,700.0
US1CANV0050,20240108,SNOW,0,,,N,700.0
US1CANV0051,20240108,PRCP,0,,,N,700.0
US1CANV0051,20240108,SNOW,0,,,N,700.0
US1CANV0051,20240108,WESF,0,,,N,700.0
US1CANV0053,20240108,PRCP,0,,,N,800.0
US1CANV0053,20240108,SNOW,0,,,N,800.0
US1CANV0057,20240108,PRCP,0,,,N,700.0
US1CANV0057,20240108,SNOW,0,,,N,700.0
US1CAOR0005,20240108,PRCP,0,,,N,600.0
US1CAOR0005,20240108,SNOW,0,,,N,600.0
US1CAOR0006,20240108,PRCP,0,,,N,700.0
US1CAOR0006,20240108,SNOW,0,,,N,700.0
US1CAOR0021,20240108,PRCP,0,,,N,800.0
US1CAOR0021,20240108,SNOW,0,,,N,800.0
US1CAOR0026,20240108,PRCP,0,,,N,700.0
US1CAOR0026,20240108,SNOW,0,,,N,700.0
US1CAOR0027,20240108,PRCP,0,,,N,710.0
US1CAOR0027,20240108,SNOW,0,,,N,710.0
US1CAOR0031,20240108,PRCP,0,,,N,700.0
US1CAOR0031,20240108,SNOW,0,,,N,700.0
US1CAOR0039,20240108,PRCP,0,,,N,800.0
US1CAOR0039,20240108,SNOW,0,,,N,800.0
US1CAOR0042,20240108,PRCP,0,,,N,745.0
US1CAOR0042,20240108,SNOW,0,,,N,745.0
US1CAOR0043,20240108,PRCP,0,,,N,700.0
US1CAOR0043,20240108,SNOW,0,,,N,700.0
US1CAOR0058,20240108,PRCP,0,,,N,700.0
US1CAOR0058,20240108,SNOW,0,,,N,700.0
US1CAOR0061,20240108,PRCP,0,,,N,800.0
US1CAOR0061,20240108,SNOW,0,,,N,800.0
US1CAOR0067,20240108,PRCP,0,,,N,842.0
US1CAOR0067,20240108,SNOW,0,,,N,842.0
US1CAOR0070,20240108,PRCP,0,,,N,700.0
US1CAOR0070,20240108,SNOW,0,,,N,700.0
US1CAOR0072,20240108,PRCP,0,,,N,600.0
US1CAOR0072,20240108,SNOW,0,,,N,600.0
US1CAOR0077,20240108,PRCP,0,,,N,600.0
US1CAOR0077,20240108,SNOW,0,,,N,600.0
US1CAOR0106,20240108,PRCP,0,,,N,700.0
US1CAOR0106,20240108,SNOW,0,,,N,700.0
US1CAPC0013,20240108,PRCP,0,,,N,700.0
US1CAPC0013,20240108,SNOW,0,,,N,700.0
US1CAPC0034,20240108,PRCP,0,,,N,700.0
US1CAPC0034,20240108,SNOW,0,,,N,700.0
US1CAPC0035,20240108,PRCP,0,,,N,700.0
US1CAPC0035,20240108,SNOW,0,,,N,700.0
US1CAPC0037,20240108,PRCP,0,,,N,700.0
US1CAPC0037,20240108,SNOW,0,,,N,700.0
US1CAPC0045,20240108,PRCP,0,,,N,700.0
US1CAPC0045,20240108,SNOW,0,,,N,700.0
US1CAPC0047,20240108,PRCP,0,,,N,700.0
US1CAPC0047,20240108,SNOW,0,,,N,700.0
US1CAPC0054,20240108,PRCP,0,,,N,800.0
US1CAPC0054,20240108,SNOW,0,,,N,800.0
US1CAPC0055,20240108,PRCP,0,,,N,700.0
US1CAPC0055,20240108,SNOW,0,,,N,700.0
US1CAPC0057,20240108,PRCP,0,,,N,800.0
US1CAPC0057,20240108,SNOW,0,,,N,800.0
US1CAPM0002,20240108,PRCP,0,,,N,700.0
US1CAPM0002,20240108,SNOW,0,,,N,700.0
US1CAPM0003,20240108,PRCP,0,,,N,700.0
US1CAPM0003,20240108,SNOW,0,,,N,700.0
US1CAPM0009,20240108,PRCP,0,,,N,900.0
US1CAPM0009,20240108,SNOW,0,,,N,900.0
US1CAPM0009,20240108,SNWD,64,,,N,900.0
US1CARV0003,20240108,PRCP,0,,,N,700.0
US1CARV0003,20240108,SNOW,0,,,N,700.0
US1CARV0005,20240108,PRCP,0,,,N,655.0
US1CARV0005,20240108,SNOW,0,,,N,655.0
US1CARV0015,20240108,PRCP,0,,,N,900.0
US1CARV0015,20240108,SNOW,0,,,N,900.0
US1CARV0018,20240108,PRCP,0,,,N,700.0
US1CARV0018,20240108,SNOW,0,,,N,700.0
US1CARV0034,20240108,PRCP,0,,,N,600.0
US1CARV0034,20240108,SNOW,0,,,N,600.0
US1CARV0038,20240108,DAPR,3,,,N,700.0
US1CARV0038,20240108,MDPR,36,,,N,700.0
US1CARV0043,20240108,PRCP,0,,,N,700.0
US1CARV0043,20240108,SNOW,0,,,N,700.0
US1CARV0050,20240108,PRCP,0,,,N,700.0
US1CARV0050,20240108,SNOW,0,,,N,700.0
US1CARV0060,20240108,PRCP,0,,,N,700.0
US1CARV0060,20240108,SNOW,0,,,N,700.0
US1CARV0061,20240108,PRCP,0,,,N,700.0
US1CARV0061,20240108,SNOW,0,,,N,700.0
US1CARV0072,20240108,PRCP,0,,,N,700.0
US1CARV0072,20240108,SNOW,0,,,N,700.0
US1CARV0077,20240108,PRCP,0,,,N,700.0
US1CARV0077,20240108,SNOW,0,,,N,700.0
US1CARV0078,20240108,PRCP,0,,,N,700.0
US1CARV0078,20240108,SNOW,0,,,N,700.0
US1CARV0079,20240108,PRCP,0,,,N,800.0
US1CARV0079,20240108,SNOW,0,,,N,800.0
US1CARV0081,20240108,PRCP,0,,,N,700.0
US1CARV0081,20240108,SNOW,0,,,N,700.0
US1CARV0091,20240108,PRCP,0,,,N,700.0
US1CARV0091,20240108,SNOW,0,,,N,700.0
US1CASA0002,20240108,PRCP,0,,,N,545.0
US1CASA0002,20240108,SNOW,0,,,N,545.0
US1CASA0005,20240108,PRCP,0,,,N,600.0
US1CASA0005,20240108,SNOW,0,,,N,600.0
US1CASA0007,20240108,PRCP,0,,,N,700.0
US1CASA0007,20240108,SNOW,0,,,N,700.0
US1CASA0008,20240108,PRCP,0,,,N,700.0
US1CASA0008,20240108,SNOW,0,,,N,700.0
US1CASA0012,20240108,PRCP,0,,,N,700.0
US1CASA0012,20240108,SNOW,0,,,N,700.0
US1CASA0029,20240108,PRCP,0,,,N,700.0
US1CASA0029,20240108,SNOW,0,,,N,700.0
US1CASA0030,20240108,PRCP,0,,,N,700.0
US1CASA0030,20240108,SNOW,0,,,N,700.0
US1CASA0045,20240108,PRCP,0,,,N,900.0
US1CASA0045,20240108,SNOW,0,,,N,900.0
US1CASA0061,20240108,PRCP,0,,,N,700.0
US1CASA0061,20240108,SNOW,0,,,N,700.0
US1CASA0070,20240108,PRCP,0,,,N,800.0
US1CASA0070,20240108,SNOW,0,,,N,800.0
US1CASA0074,20240108,PRCP,0,,,N,700.0
US1CASA0074,20240108,SNOW,0,,,N,700.0
US1CASA0076,20240108,PRCP,0,,,N,800.0
US1CASA0076,20240108,SNOW,0,,,N,800.0
US1CASA0082,20240108,PRCP,0,,,N,830.0
US1CASA0082,20240108,SNOW,0,,,N,830.0
US1CASB0001,20240108,PRCP,0,,,N,700.0
US1CASB0001,20240108,SNOW,0,,,N,700.0
US1CASB0005,20240108,PRCP,0,,,N,800.0
US1CASB0005,20240108,SNOW,0,,,N,800.0
US1CASB0007,20240108,PRCP,0,,,N,700.0
US1CASB0007,20240108,SNOW,0,,,N,700.0
US1CASB0023,20240108,PRCP,0,,,N,700.0
US1CASB0023,20240108,SNOW,0,,,N,700.0
US1CASC0003,20240108,PRCP,0,,,N,700.0
US1CASC0003,20240108,SNOW,0,,,N,700.0
US1CASC0005,20240108,PRCP,0,,,N,700.0
US1CASC0005,20240108,SNOW,0,,,N,700.0
US1CASC0015,20240108,PRCP,0,,,N,800.0
US1CASC0015,20240108,SNOW,0,,,N,800.0
US1CASC0032,20240108,PRCP,0,,,N,700.0
US1CASC0032,20240108,SNOW,0,,,N,700.0
US1CASC0040,20240108,PRCP,0,,,N,700.0
US1CASC0040,20240108,SNOW,0,,,N,700.0
US1CASC0041,20240108,PRCP,0,,,N,800.0
US1CASC0041,20240108,SNOW,0,,,N,800.0
US1CASC0042,20240108,PRCP,0,,,N,640.0
US1CASC0042,20240108,SNOW,0,,,N,640.0
US1CASC0052,20240108,PRCP,3,,,N,800.0
US1CASC0053,20240108,PRCP,0,,,N,830.0
US1CASC0053,20240108,SNOW,0,,,N,830.0
US1CASC0063,20240108,PRCP,0,,,N,700.0
US1CASC0063,20240108,SNOW,0,,,N,700.0
US1CASC0069,20240108,PRCP,0,,,N,700.0
US1CASC0069,20240108,SNOW,0,,,N,700.0
US1CASC0070,20240108,PRCP,0,,,N,600.0
US1CASC0070,20240108,SNOW,0,,,N,600.0
US1CASC0075,20240108,PRCP,0,,,N,700.0
US1CASC0075,20240108,SNOW,0,,,N,700.0
US1CASD0001,20240108,PRCP,0,,,N,700.0
US1CASD0001,20240108,SNOW,0,,,N,700.0
US1CASD0006,20240108,PRCP,0,,,N,700.0
US1CASD0006,20240108,SNOW,0,,,N,700.0
US1CASD0007,20240108,PRCP,0,,,N,800.0
US1CASD0007,20240108,SNOW,0,,,N,800.0
US1CASD0009,20240108,PRCP,0,,,N,2359.0
US1CASD0009,20240108,SNOW,0,,,N,2359.0
US1CASD0010,20240108,PRCP,0,,,N,700.0
US1CASD0010,20240108,SNOW,0,,,N,700.0
US1CASD0011,20240108,PRCP,20,,,N,800.0
US1CASD0012,20240108,PRCP,0,,,N,700.0
US1CASD0012,20240108,SNOW,0,,,N,700.0
US1CASD0022,20240108,PRCP,0,,,N,700.0
US1CASD0022,20240108,SNOW,0,,,N,700.0
US1CASD0024,20240108,PRCP,0,,,N,800.0
US1CASD0024,20240108,SNOW,0,,,N,800.0
US1CASD0027,20240108,PRCP,0,,,N,800.0
US1CASD0027,20240108,SNOW,0,,,N,800.0
US1CASD0029,20240108,PRCP,0,,,N,700.0
US1CASD0029,20240108,SNOW,0,,,N,700.0
US1CASD0030,20240108,PRCP,0,,,N,700.0
US1CASD0030,20240108,SNOW,0,,,N,700.0
US1CASD0035,20240108,PRCP,0,,,N,700.0
US1CASD0035,20240108,SNOW,0,,,N,700.0
US1CASD0040,20240108,PRCP,0,,,N,700.0
US1CASD0040,20240108,SNOW,0,,,N,700.0
US1CASD0052,20240108,PRCP,0,,,N,700.0
US1CASD0052,20240108,SNOW,0,,,N,700.0
US1CASD0053,20240108,PRCP,0,,,N,900.0
US1CASD0053,20240108,SNOW,0,,,N,900.0
US1CASD0055,20240108,PRCP,0,,,N,700.0
US1CASD0055,20240108,SNOW,0,,,N,700.0
US1CASD0057,20240108,PRCP,0,,,N,700.0
US1CASD0057,20240108,SNOW,0,,,N,700.0
US1CASD0060,20240108,PRCP,0,,,N,700.0
US1CASD0060,20240108,SNOW,0,,,N,700.0
US1CASD0076,20240108,PRCP,0,,,N,700.0
US1CASD0076,20240108,SNOW,0,,,N,700.0
US1CASD0080,20240108,PRCP,0,,,N,2200.0
US1CASD0080,20240108,SNOW,0,,,N,2200.0
US1CASD0086,20240108,PRCP,0,,,N,700.0
US1CASD0086,20240108,SNOW,0,,,N,700.0
US1CASD0090,20240108,PRCP,0,,,N,700.0
US1CASD0090,20240108,SNOW,0,,,N,700.0
US1CASD0097,20240108,PRCP,0,,,N,800.0
US1CASD0097,20240108,SNOW,0,,,N,800.0
US1CASD0103,20240108,PRCP,0,,,N,700.0
US1CASD0103,20240108,SNOW,0,,,N,700.0
US1CASD0104,20240108,PRCP,3,,,N,700.0
US1CASD0105,20240108,PRCP,0,,,N,700.0
US1CASD0105,20240108,SNOW,0,,,N,700.0
US1CASD0114,20240108,PRCP,0,,,N,800.0
US1CASD0114,20240108,SNOW,0,,,N,800.0
US1CASD0120,20240108,PRCP,0,,,N,900.0
US1CASD0120,20240108,SNOW,0,,,N,900.0
US1CASD0123,20240108,PRCP,0,,,N,800.0
US1CASD0123,20240108,SNOW,0,,,N,800.0
US1CASD0131,20240108,PRCP,0,,,N,700.0
US1CASD0131,20240108,SNOW,0,,,N,700.0
US1CASD0132,20240108,PRCP,0,T,,N,700.0
US1CASD0133,20240108,PRCP,0,,,N,515.0
US1CASD0133,20240108,SNOW,0,,,N,515.0
US1CASD0146,20240108,PRCP,0,,,N,700.0
US1CASD0146,20240108,SNOW,0,,,N,700.0
US1CASD0157,20240108,PRCP,0,,,N,700.0
US1CASD0157,20240108,SNOW,0,,,N,700.0
US1CASD0172,20240108,PRCP,0,,,N,700.0
US1CASD0172,20240108,SNOW,0,,,N,700.0
US1CASD0173,20240108,PRCP,0,,,N,700.0
US1CASD0173,20240108,SNOW,0,,,N,700.0
US1CASD0186,20240108,PRCP,0,,,N,800.0
US1CASD0186,20240108,SNOW,0,,,N,800.0
US1CASD0193,20240108,PRCP,0,,,N,700.0
US1CASD0193,20240108,SNOW,0,,,N,700.0
US1CASD0195,20240108,PRCP,0,,,N,700.0
US1CASD0195,20240108,SNOW,0,,,N,700.0
US1CASD0203,20240108,PRCP,0,,,N,800.0
US1CASD0203,20240108,SNOW,0,,,N,800.0
US1CASD0207,20240108,PRCP,0,,,N,700.0
US1CASD0207,20240108,SNOW,0,,,N,700.0
US1CASD0217,20240108,PRCP,0,,,N,730.0
US1CASD0217,20240108,SNOW,0,,,N,730.0
US1CASD0220,20240108,PRCP,0,,,N,700.0
US1CASD0220,20240108,SNOW,0,,,N,700.0
US1CASD0228,20240108,PRCP,0,,,N,700.0
US1CASD0228,20240108,SNOW,0,,,N,700.0
US1CASD0238,20240108,PRCP,0,,,N,800.0
US1CASD0238,20240108,SNOW,0,,,N,800.0
US1CASF0017,20240108,PRCP,0,,,N,700.0
US1CASF0017,20240108,SNOW,0,,,N,700.0
US1CASF0020,20240108,PRCP,3,,,N,800.0
US1CASF0021,20240108,PRCP,0,T,,N,700.0
US1CASH0006,20240108,PRCP,0,,,N,700.0
US1CASH0006,20240108,SNOW,0,,,N,700.0
US1CASH0006,20240108,WESF,0,,,N,700.0
US1CASH0010,20240108,PRCP,0,,,N,430.0
US1CASH0010,20240108,SNOW,0,,,N,430.0
US1CASH0018,20240108,PRCP,0,,,N,800.0
US1CASH0018,20240108,SNOW,0,,,N,800.0
